Temps;EA1
0.01033;-0.875654065050185
0.01034;-0.880640703719109
0.01035;-0.885627342388034
0.01036;-0.890613981056958
0.01037;-0.890613981056958
0.01038;-0.895600619725883
0.01039;-0.890613981056958
0.0104;-0.895600619725883
0.01041;-0.890613981056958
0.01042;-0.885627342388034
0.01043;-0.885627342388034
0.01044;-0.880640703719109
0.01045;-0.87066742638126
0.01046;-0.87066742638126
0.01047;-0.860694149043411
0.01048;-0.850720871705562
0.01049;-0.840747594367713
0.0105;-0.830774317029864
0.01051;-0.820801039692014
0.01052;-0.805841123685241
0.01053;-0.795867846347392
0.01054;-0.775921291671693
0.01055;-0.76096137566492
0.01056;-0.746001459658146
0.01057;-0.731041543651372
0.01058;-0.711094988975674
0.01059;-0.6961350729689
0.0106;-0.671201879624277
0.01061;-0.656241963617504
0.01062;-0.631308770272881
0.01063;-0.611362215597182
0.01064;-0.591415660921484
0.01065;-0.571469106245786
0.01066;-0.546535912901163
0.01067;-0.52160271955654
0.01068;-0.496669526211917
0.01069;-0.46674969419837
0.0107;-0.446803139522672
0.01071;-0.416883307509124
0.01072;-0.391950114164501
0.01073;-0.367016920819879
0.01074;-0.342083727475256
0.01075;-0.312163895461708
0.01076;-0.287230702117085
0.01077;-0.257310870103538
0.01078;-0.232377676758915
0.01079;-0.207444483414292
0.0108;-0.17253801273182
0.01081;-0.147604819387198
0.01082;-0.112698348704726
0.01083;-0.0877651553601027
0.01084;-0.0578453233465552
0.01085;-0.0279254913330078
0.01086;-0.00299229798838496
0.01087;0.0269275340251625
0.01088;0.0518607273697853
0.01089;0.0767939207144082
0.0109;0.11170039139688
0.01091;0.131646946072578
0.01092;0.16655341675505
0.01093;0.191486610099673
0.01094;0.216419803444296
0.01095;0.246339635457844
0.01096;0.281246106140316
0.01097;0.296206022147089
0.01098;0.321139215491712
0.01099;0.346072408836335
0.011;0.371005602180958
0.01101;0.390952156856656
0.01102;0.415885350201279
0.01103;0.440818543545902
0.01104;0.4607650982216
0.01105;0.480711652897298
0.01106;0.505644846241921
0.01107;0.520604762248695
0.01108;0.540551316924393
0.01109;0.560497871600091
0.0111;0.58044442627579
0.01111;0.595404342282563
0.01112;0.610364258289337
0.01113;0.630310812965035
0.01114;0.645270728971809
0.01115;0.660230644978583
0.01116;0.670203922316432
0.01117;0.685163838323206
0.01118;0.700123754329979
0.01119;0.705110392998904
0.0112;0.715083670336753
0.01121;0.720070309005678
0.01122;0.730043586343527
0.01123;0.740016863681376
0.01124;0.740016863681376
0.01125;0.75497677968815
0.01126;0.75497677968815
0.01127;0.759963418357074
0.01128;0.769936695694923
0.01129;0.764950057025999
0.0113;0.764950057025999
0.01131;0.769936695694923
0.01132;0.764950057025999
0.01133;0.764950057025999
0.01134;0.764950057025999
0.01135;0.759963418357074
0.01136;0.75497677968815
0.01137;0.75497677968815
0.01138;0.745003502350301
0.01139;0.740016863681376
0.0114;0.730043586343527
0.01141;0.725056947674602
0.01142;0.710097031667829
0.01143;0.705110392998904
0.01144;0.695137115661055
0.01145;0.680177199654281
0.01146;0.670203922316432
0.01147;0.660230644978583
0.01148;0.645270728971809
0.01149;0.630310812965035
0.0115;0.620337535627186
0.01151;0.605377619620413
0.01152;0.585431064944714
0.01153;0.570471148937941
0.01154;0.550524594262242
0.01155;0.535564678255469
0.01156;0.520604762248695
0.01157;0.495671568904072
0.01158;0.475725014228374
0.01159;0.455778459552675
0.0116;0.435831904876977
0.01161;0.415885350201279
0.01162;0.395938795525581
0.01163;0.375992240849882
0.01164;0.356045686174184
0.01165;0.331112492829561
0.01166;0.311165938153863
0.01167;0.28623274480924
0.01168;0.261299551464617
0.01169;0.241352996788919
0.0117;0.221406442113221
0.01171;0.196473248768598
0.01172;0.171540055423975
0.01173;0.151593500748277
0.01174;0.126660307403654
0.01175;0.101727114059031
0.01176;0.0767939207144082
0.01177;0.0568473660387099
0.01178;0.031914172694087
0.01179;0.0119676180183887
0.0118;-0.0129655753262341
0.01181;-0.0329121300019324
0.01182;-0.0578453233465552
0.01183;-0.0827785166911781
0.01184;-0.107711710035801
0.01185;-0.127658264711499
0.01186;-0.147604819387198
0.01187;-0.167551374062896
0.01188;-0.192484567407519
0.01189;-0.212431122083217
0.0119;-0.227391038089991
0.01191;-0.247337592765689
0.01192;-0.272270786110312
0.01193;-0.287230702117085
0.01194;-0.307177256792784
0.01195;-0.327123811468482
0.01196;-0.342083727475256
0.01197;-0.362030282150954
0.01198;-0.376990198157728
0.01199;-0.391950114164501
0.012;-0.406910030171275
0.01201;-0.426856584846973
0.01202;-0.436829862184823
0.01203;-0.456776416860521
0.01204;-0.46674969419837
0.01205;-0.481709610205144
0.01206;-0.491682887542993
0.01207;-0.501656164880842
0.01208;-0.511629442218691
0.01209;-0.52160271955654
0.0121;-0.531575996894389
0.01211;-0.536562635563314
0.01212;-0.546535912901163
0.01213;-0.551522551570088
0.01214;-0.561495828907937
0.01215;-0.566482467576861
0.01216;-0.566482467576861
0.01217;-0.576455744914711
0.01218;-0.581442383583635
0.01219;-0.576455744914711
0.0122;-0.581442383583635
0.01221;-0.58642902225256
0.01222;-0.58642902225256
0.01223;-0.58642902225256
0.01224;-0.581442383583635
0.01225;-0.58642902225256
0.01226;-0.581442383583635
0.01227;-0.576455744914711
0.01228;-0.576455744914711
0.01229;-0.571469106245786
0.0123;-0.571469106245786
0.01231;-0.561495828907937
0.01232;-0.556509190239012
0.01233;-0.551522551570088
0.01234;-0.541549274232239
0.01235;-0.536562635563314
0.01236;-0.526589358225465
0.01237;-0.516616080887616
0.01238;-0.506642803549767
0.01239;-0.496669526211917
0.0124;-0.486696248874068
0.01241;-0.471736332867295
0.01242;-0.461763055529445
0.01243;-0.446803139522672
0.01244;-0.431843223515898
0.01245;-0.421869946178049
0.01246;-0.4118966688402
0.01247;-0.391950114164501
0.01248;-0.381976836826652
0.01249;-0.362030282150954
0.0125;-0.34707036614418
0.01251;-0.327123811468482
0.01252;-0.312163895461708
0.01253;-0.297203979454935
0.01254;-0.277257424779236
0.01255;-0.267284147441387
0.01256;-0.247337592765689
0.01257;-0.232377676758915
0.01258;-0.207444483414292
0.01259;-0.192484567407519
0.0126;-0.177524651400745
0.01261;-0.152591458056122
0.01262;-0.137631542049348
0.01263;-0.11768498737365
0.01264;-0.0977384326979518
0.01265;-0.0777918780222535
0.01266;-0.0578453233465552
0.01267;-0.037898768670857
0.01268;-0.0229388526640832
0.01269;0.00199434068053961
0.0127;0.0169542566873133
0.01271;0.031914172694087
0.01272;0.0518607273697853
0.01273;0.0718072820454836
0.01274;0.0917538367211819
0.01275;0.11170039139688
0.01276;0.131646946072578
0.01277;0.146606862079352
0.01278;0.161566778086126
0.01279;0.181513332761824
0.0128;0.201459887437522
0.01281;0.211433164775372
0.01282;0.23137971945107
0.01283;0.246339635457844
0.01284;0.266286190133542
0.01285;0.281246106140316
0.01286;0.296206022147089
0.01287;0.311165938153863
0.01288;0.326125854160637
0.01289;0.336099131498486
0.0129;0.356045686174184
0.01291;0.366018963512033
0.01292;0.375992240849882
0.01293;0.385965518187732
0.01294;0.400925434194505
0.01295;0.410898711532354
0.01296;0.420871988870204
0.01297;0.435831904876977
0.01298;0.440818543545902
0.01299;0.450791820883751
0.013;0.4607650982216
0.01301;0.465751736890525
0.01302;0.475725014228374
0.01303;0.480711652897298
0.01304;0.485698291566223
0.01305;0.495671568904072
0.01306;0.495671568904072
0.01307;0.500658207572997
0.01308;0.505644846241921
0.01309;0.510631484910846
0.0131;0.51561812357977
0.01311;0.51561812357977
0.01312;0.51561812357977
0.01313;0.51561812357977
0.01314;0.51561812357977
0.01315;0.51561812357977
0.01316;0.51561812357977
0.01317;0.51561812357977
0.01318;0.51561812357977
0.01319;0.510631484910846
0.0132;0.510631484910846
0.01321;0.505644846241921
0.01322;0.495671568904072
0.01323;0.495671568904072
0.01324;0.490684930235147
0.01325;0.480711652897298
0.01326;0.475725014228374
0.01327;0.470738375559449
0.01328;0.4607650982216
0.01329;0.450791820883751
0.0133;0.445805182214826
0.01331;0.435831904876977
0.01332;0.425858627539128
0.01333;0.410898711532354
0.01334;0.40591207286343
0.01335;0.395938795525581
0.01336;0.390952156856656
0.01337;0.371005602180958
0.01338;0.361032324843109
0.01339;0.356045686174184
0.0134;0.336099131498486
0.01341;0.326125854160637
0.01342;0.311165938153863
0.01343;0.296206022147089
0.01344;0.281246106140316
0.01345;0.271272828802466
0.01346;0.256312912795693
0.01347;0.236366358119994
0.01348;0.226393080782145
0.01349;0.211433164775372
0.0135;0.196473248768598
0.01351;0.181513332761824
0.01352;0.171540055423975
0.01353;0.151593500748277
0.01354;0.136633584741503
0.01355;0.116687030065805
0.01356;0.101727114059031
0.01357;0.0867671980522573
0.01358;0.0718072820454836
0.01359;0.0568473660387099
0.0136;0.0418874500319362
0.01361;0.0269275340251625
0.01362;0.0119676180183887
0.01363;-0.00299229798838496
0.01364;-0.0229388526640832
0.01365;-0.037898768670857
0.01366;-0.0528586846776307
0.01367;-0.0678186006844044
0.01368;-0.0827785166911781
0.01369;-0.0877651553601027
0.0137;-0.112698348704726
0.01371;-0.127658264711499
0.01372;-0.137631542049348
0.01373;-0.152591458056122
0.01374;-0.167551374062896
0.01375;-0.177524651400745
0.01376;-0.192484567407519
0.01377;-0.202457844745368
0.01378;-0.217417760752141
0.01379;-0.232377676758915
0.0138;-0.242350954096764
0.01381;-0.252324231434613
0.01382;-0.262297508772463
0.01383;-0.267284147441387
0.01384;-0.282244063448161
0.01385;-0.29221734078601
0.01386;-0.29221734078601
0.01387;-0.307177256792784
0.01388;-0.322137172799557
0.01389;-0.327123811468482
0.0139;-0.332110450137407
0.01391;-0.342083727475256
0.01392;-0.34707036614418
0.01393;-0.352057004813105
0.01394;-0.357043643482029
0.01395;-0.362030282150954
0.01396;-0.367016920819879
0.01397;-0.376990198157728
0.01398;-0.376990198157728
0.01399;-0.386963475495577
0.014;-0.381976836826652
0.01401;-0.386963475495577
0.01402;-0.391950114164501
0.01403;-0.386963475495577
0.01404;-0.391950114164501
0.01405;-0.386963475495577
0.01406;-0.391950114164501
0.01407;-0.391950114164501
0.01408;-0.391950114164501
0.01409;-0.386963475495577
0.0141;-0.386963475495577
0.01411;-0.381976836826652
0.01412;-0.381976836826652
0.01413;-0.376990198157728
0.01414;-0.372003559488803
0.01415;-0.362030282150954
0.01416;-0.362030282150954
0.01417;-0.357043643482029
0.01418;-0.34707036614418
0.01419;-0.34707036614418
0.0142;-0.342083727475256
0.01421;-0.327123811468482
0.01422;-0.327123811468482
0.01423;-0.317150534130633
0.01424;-0.307177256792784
0.01425;-0.302190618123859
0.01426;-0.29221734078601
0.01427;-0.277257424779236
0.01428;-0.267284147441387
0.01429;-0.267284147441387
0.0143;-0.247337592765689
0.01431;-0.242350954096764
0.01432;-0.23736431542784
0.01433;-0.217417760752141
0.01434;-0.207444483414292
0.01435;-0.197471206076443
0.01436;-0.187497928738594
0.01437;-0.17253801273182
0.01438;-0.162564735393971
0.01439;-0.152591458056122
0.0144;-0.137631542049348
0.01441;-0.127658264711499
0.01442;-0.112698348704726
0.01443;-0.102725071366876
0.01444;-0.0877651553601027
0.01445;-0.0728052393533289
0.01446;-0.0628319620154798
0.01447;-0.0478720460087061
0.01448;-0.037898768670857
0.01449;-0.0229388526640832
0.0145;-0.00797893665730953
0.01451;0.00199434068053961
0.01452;0.0119676180183887
0.01453;0.0369008113630116
0.01454;0.0418874500319362
0.01455;0.0518607273697853
0.01456;0.066820643376559
0.01457;0.0817805593833327
0.01458;0.0917538367211819
0.01459;0.106713752727956
0.0146;0.11170039139688
0.01461;0.126660307403654
0.01462;0.141620223410428
0.01463;0.151593500748277
0.01464;0.16655341675505
0.01465;0.1765266940929
0.01466;0.186499971430749
0.01467;0.196473248768598
0.01468;0.206446526106447
0.01469;0.216419803444296
0.0147;0.226393080782145
0.01471;0.236366358119994
0.01472;0.241352996788919
0.01473;0.256312912795693
0.01474;0.266286190133542
0.01475;0.276259467471391
0.01476;0.281246106140316
0.01477;0.291219383478165
0.01478;0.296206022147089
0.01479;0.301192660816014
0.0148;0.311165938153863
0.01481;0.316152576822788
0.01482;0.321139215491712
0.01483;0.326125854160637
0.01484;0.331112492829561
0.01485;0.336099131498486
0.01486;0.34108577016741
0.01487;0.346072408836335
0.01488;0.35105904750526
0.01489;0.35105904750526
0.0149;0.356045686174184
0.01491;0.356045686174184
0.01492;0.356045686174184
0.01493;0.361032324843109
0.01494;0.361032324843109
0.01495;0.366018963512033
0.01496;0.361032324843109
0.01497;0.361032324843109
0.01498;0.361032324843109
0.01499;0.361032324843109
0.015;0.361032324843109
0.01501;0.356045686174184
0.01502;0.356045686174184
0.01503;0.35105904750526
0.01504;0.35105904750526
0.01505;0.34108577016741
0.01506;0.34108577016741
0.01507;0.34108577016741
0.01508;0.331112492829561
0.01509;0.331112492829561
0.0151;0.326125854160637
0.01511;0.316152576822788
0.01512;0.311165938153863
0.01513;0.306179299484938
0.01514;0.296206022147089
0.01515;0.291219383478165
0.01516;0.28623274480924
0.01517;0.276259467471391
0.01518;0.271272828802466
0.01519;0.266286190133542
0.0152;0.251326274126768
0.01521;0.246339635457844
0.01522;0.236366358119994
0.01523;0.226393080782145
0.01524;0.221406442113221
0.01525;0.211433164775372
0.01526;0.201459887437522
0.01527;0.191486610099673
0.01528;0.1765266940929
0.01529;0.16655341675505
0.0153;0.161566778086126
0.01531;0.151593500748277
0.01532;0.146606862079352
0.01533;0.131646946072578
0.01534;0.116687030065805
0.01535;0.106713752727956
0.01536;0.0967404753901064
0.01537;0.0867671980522573
0.01538;0.0718072820454836
0.01539;0.066820643376559
0.0154;0.0568473660387099
0.01541;0.0418874500319362
0.01542;0.031914172694087
0.01543;0.0219408953562379
0.01544;0.0119676180183887
0.01545;0.00199434068053961
0.01546;-0.0129655753262341
0.01547;-0.0229388526640832
0.01548;-0.0329121300019324
0.01549;-0.0428854073397815
0.0155;-0.0528586846776307
0.01551;-0.0628319620154798
0.01552;-0.0728052393533289
0.01553;-0.0777918780222535
0.01554;-0.0927517940290272
0.01555;-0.0977384326979518
0.01556;-0.112698348704726
0.01557;-0.122671626042575
0.01558;-0.127658264711499
0.01559;-0.137631542049348
0.0156;-0.147604819387198
0.01561;-0.157578096725047
0.01562;-0.162564735393971
0.01563;-0.17253801273182
0.01564;-0.177524651400745
0.01565;-0.182511290069669
0.01566;-0.192484567407519
0.01567;-0.197471206076443
0.01568;-0.207444483414292
0.01569;-0.207444483414292
0.0157;-0.217417760752141
0.01571;-0.222404399421066
0.01572;-0.232377676758915
0.01573;-0.232377676758915
0.01574;-0.23736431542784
0.01575;-0.242350954096764
0.01576;-0.242350954096764
0.01577;-0.242350954096764
0.01578;-0.252324231434613
0.01579;-0.252324231434613
0.0158;-0.257310870103538
0.01581;-0.257310870103538
0.01582;-0.257310870103538
0.01583;-0.262297508772463
0.01584;-0.262297508772463
0.01585;-0.262297508772463
0.01586;-0.262297508772463
0.01587;-0.267284147441387
0.01588;-0.267284147441387
0.01589;-0.262297508772463
0.0159;-0.262297508772463
0.01591;-0.257310870103538
0.01592;-0.257310870103538
0.01593;-0.257310870103538
0.01594;-0.257310870103538
0.01595;-0.252324231434613
0.01596;-0.247337592765689
0.01597;-0.247337592765689
0.01598;-0.242350954096764
0.01599;-0.23736431542784
0.016;-0.23736431542784
0.01601;-0.23736431542784
0.01602;-0.227391038089991
0.01603;-0.227391038089991
0.01604;-0.217417760752141
0.01605;-0.212431122083217
0.01606;-0.207444483414292
0.01607;-0.202457844745368
0.01608;-0.197471206076443
0.01609;-0.187497928738594
0.0161;-0.182511290069669
0.01611;-0.17253801273182
0.01612;-0.167551374062896
0.01613;-0.162564735393971
0.01614;-0.152591458056122
0.01615;-0.147604819387198
0.01616;-0.137631542049348
0.01617;-0.127658264711499
0.01618;-0.122671626042575
0.01619;-0.112698348704726
0.0162;-0.107711710035801
0.01621;-0.0977384326979518
0.01622;-0.0877651553601027
0.01623;-0.0777918780222535
0.01624;-0.0728052393533289
0.01625;-0.0628319620154798
0.01626;-0.0528586846776307
0.01627;-0.0428854073397815
0.01628;-0.0329121300019324
0.01629;-0.0279254913330078
0.0163;-0.0129655753262341
0.01631;-0.00797893665730953
0.01632;0.00199434068053961
0.01633;0.0119676180183887
0.01634;0.0219408953562379
0.01635;0.0269275340251625
0.01636;0.0369008113630116
0.01637;0.0468740887008607
0.01638;0.0568473660387099
0.01639;0.0618340047076344
0.0164;0.0718072820454836
0.01641;0.0817805593833327
0.01642;0.0867671980522573
0.01643;0.0967404753901064
0.01644;0.106713752727956
0.01645;0.116687030065805
0.01646;0.121673668734729
0.01647;0.131646946072578
0.01648;0.136633584741503
0.01649;0.141620223410428
0.0165;0.151593500748277
0.01651;0.156580139417201
0.01652;0.16655341675505
0.01653;0.171540055423975
0.01654;0.1765266940929
0.01655;0.186499971430749
0.01656;0.186499971430749
0.01657;0.196473248768598
0.01658;0.201459887437522
0.01659;0.211433164775372
0.0166;0.211433164775372
0.01661;0.216419803444296
0.01662;0.221406442113221
0.01663;0.226393080782145
0.01664;0.226393080782145
0.01665;0.23137971945107
0.01666;0.236366358119994
0.01667;0.236366358119994
0.01668;0.241352996788919
0.01669;0.246339635457844
0.0167;0.251326274126768
0.01671;0.251326274126768
0.01672;0.251326274126768
0.01673;0.256312912795693
0.01674;0.256312912795693
0.01675;0.256312912795693
0.01676;0.261299551464617
0.01677;0.251326274126768
0.01678;0.256312912795693
0.01679;0.251326274126768
0.0168;0.251326274126768
0.01681;0.251326274126768
0.01682;0.256312912795693
0.01683;0.251326274126768
0.01684;0.246339635457844
0.01685;0.246339635457844
0.01686;0.246339635457844
0.01687;0.241352996788919
0.01688;0.241352996788919
0.01689;0.236366358119994
0.0169;0.236366358119994
0.01691;0.23137971945107
0.01692;0.226393080782145
0.01693;0.221406442113221
0.01694;0.221406442113221
0.01695;0.216419803444296
0.01696;0.211433164775372
0.01697;0.206446526106447
0.01698;0.201459887437522
0.01699;0.196473248768598
0.017;0.186499971430749
0.01701;0.186499971430749
0.01702;0.1765266940929
0.01703;0.171540055423975
0.01704;0.16655341675505
0.01705;0.156580139417201
0.01706;0.156580139417201
0.01707;0.146606862079352
0.01708;0.136633584741503
0.01709;0.131646946072578
0.0171;0.126660307403654
0.01711;0.121673668734729
0.01712;0.11170039139688
0.01713;0.106713752727956
0.01714;0.0967404753901064
0.01715;0.0917538367211819
0.01716;0.0817805593833327
0.01717;0.0767939207144082
0.01718;0.066820643376559
0.01719;0.0568473660387099
0.0172;0.0518607273697853
0.01721;0.0468740887008607
0.01722;0.0369008113630116
0.01723;0.031914172694087
0.01724;0.0219408953562379
0.01725;0.0169542566873133
0.01726;0.0119676180183887
0.01727;0.00199434068053961
0.01728;-0.0129655753262341
0.01729;-0.0179522139951587
0.0173;-0.0229388526640832
0.01731;-0.0279254913330078
0.01732;-0.0329121300019324
0.01733;-0.0428854073397815
0.01734;-0.0478720460087061
0.01735;-0.0578453233465552
0.01736;-0.0628319620154798
0.01737;-0.0728052393533289
0.01738;-0.0777918780222535
0.01739;-0.0827785166911781
0.0174;-0.0877651553601027
0.01741;-0.0927517940290272
0.01742;-0.102725071366876
0.01743;-0.102725071366876
0.01744;-0.107711710035801
0.01745;-0.11768498737365
0.01746;-0.122671626042575
0.01747;-0.127658264711499
0.01748;-0.127658264711499
0.01749;-0.137631542049348
0.0175;-0.142618180718273
0.01751;-0.147604819387198
0.01752;-0.147604819387198
0.01753;-0.152591458056122
0.01754;-0.152591458056122
0.01755;-0.157578096725047
0.01756;-0.162564735393971
0.01757;-0.167551374062896
0.01758;-0.167551374062896
0.01759;-0.17253801273182
0.0176;-0.17253801273182
0.01761;-0.17253801273182
0.01762;-0.177524651400745
0.01763;-0.17253801273182
0.01764;-0.177524651400745
0.01765;-0.177524651400745
0.01766;-0.177524651400745
0.01767;-0.182511290069669
0.01768;-0.177524651400745
0.01769;-0.177524651400745
0.0177;-0.177524651400745
0.01771;-0.177524651400745
0.01772;-0.177524651400745
0.01773;-0.17253801273182
0.01774;-0.177524651400745
0.01775;-0.17253801273182
0.01776;-0.17253801273182
0.01777;-0.17253801273182
0.01778;-0.167551374062896
0.01779;-0.167551374062896
0.0178;-0.162564735393971
0.01781;-0.157578096725047
0.01782;-0.157578096725047
0.01783;-0.152591458056122
0.01784;-0.152591458056122
0.01785;-0.142618180718273
0.01786;-0.142618180718273
0.01787;-0.137631542049348
0.01788;-0.132644903380424
0.01789;-0.127658264711499
0.0179;-0.127658264711499
0.01791;-0.122671626042575
0.01792;-0.11768498737365
0.01793;-0.112698348704726
0.01794;-0.102725071366876
0.01795;-0.102725071366876
0.01796;-0.0927517940290272
0.01797;-0.0877651553601027
0.01798;-0.0827785166911781
0.01799;-0.0827785166911781
0.018;-0.0728052393533289
0.01801;-0.0678186006844044
0.01802;-0.0628319620154798
0.01803;-0.0528586846776307
0.01804;-0.0528586846776307
0.01805;-0.0428854073397815
0.01806;-0.0329121300019324
0.01807;-0.0329121300019324
0.01808;-0.0229388526640832
0.01809;-0.0179522139951587
0.0181;-0.0129655753262341
0.01811;-0.00797893665730953
0.01812;0.00698097934946418
0.01813;0.00199434068053961
0.01814;0.0119676180183887
0.01815;0.0269275340251625
0.01816;0.0269275340251625
0.01817;0.031914172694087
0.01818;0.0369008113630116
0.01819;0.0468740887008607
0.0182;0.0518607273697853
0.01821;0.0518607273697853
0.01822;0.0618340047076344
0.01823;0.066820643376559
0.01824;0.0767939207144082
0.01825;0.0767939207144082
0.01826;0.0817805593833327
0.01827;0.0917538367211819
0.01828;0.0967404753901064
0.01829;0.101727114059031
0.0183;0.106713752727956
0.01831;0.11170039139688
0.01832;0.116687030065805
0.01833;0.121673668734729
0.01834;0.126660307403654
0.01835;0.131646946072578
0.01836;0.131646946072578
0.01837;0.136633584741503
0.01838;0.141620223410428
0.01839;0.146606862079352
0.0184;0.151593500748277
0.01841;0.151593500748277
0.01842;0.156580139417201
0.01843;0.161566778086126
0.01844;0.16655341675505
0.01845;0.16655341675505
0.01846;0.16655341675505
0.01847;0.171540055423975
0.01848;0.171540055423975
0.01849;0.1765266940929
0.0185;0.1765266940929
0.01851;0.1765266940929
0.01852;0.1765266940929
0.01853;0.181513332761824
0.01854;0.181513332761824
0.01855;0.186499971430749
0.01856;0.181513332761824
0.01857;0.186499971430749
0.01858;0.186499971430749
0.01859;0.186499971430749
0.0186;0.186499971430749
0.01861;0.186499971430749
0.01862;0.186499971430749
0.01863;0.181513332761824
0.01864;0.181513332761824
0.01865;0.181513332761824
0.01866;0.1765266940929
0.01867;0.1765266940929
0.01868;0.1765266940929
0.01869;0.171540055423975
0.0187;0.171540055423975
0.01871;0.171540055423975
0.01872;0.171540055423975
0.01873;0.16655341675505
0.01874;0.161566778086126
0.01875;0.156580139417201
0.01876;0.156580139417201
0.01877;0.156580139417201
0.01878;0.146606862079352
0.01879;0.146606862079352
0.0188;0.141620223410428
0.01881;0.136633584741503
0.01882;0.136633584741503
0.01883;0.131646946072578
0.01884;0.126660307403654
0.01885;0.121673668734729
0.01886;0.121673668734729
0.01887;0.116687030065805
0.01888;0.106713752727956
0.01889;0.106713752727956
0.0189;0.0967404753901064
0.01891;0.0917538367211819
0.01892;0.0917538367211819
0.01893;0.0817805593833327
0.01894;0.0817805593833327
0.01895;0.0718072820454836
0.01896;0.066820643376559
0.01897;0.066820643376559
0.01898;0.0568473660387099
0.01899;0.0518607273697853
0.019;0.0468740887008607
0.01901;0.0418874500319362
0.01902;0.0369008113630116
0.01903;0.0369008113630116
0.01904;0.0269275340251625
0.01905;0.0219408953562379
0.01906;0.0169542566873133
0.01907;0.0119676180183887
0.01908;0.00698097934946418
0.01909;0.00199434068053961
0.0191;-0.00299229798838496
0.01911;-0.00797893665730953
0.01912;-0.0129655753262341
0.01913;-0.0179522139951587
0.01914;-0.0229388526640832
0.01915;-0.0279254913330078
0.01916;-0.0329121300019324
0.01917;-0.037898768670857
0.01918;-0.0428854073397815
0.01919;-0.0428854073397815
0.0192;-0.0478720460087061
0.01921;-0.0528586846776307
0.01922;-0.0628319620154798
0.01923;-0.0678186006844044
0.01924;-0.0628319620154798
0.01925;-0.0728052393533289
0.01926;-0.0777918780222535
0.01927;-0.0777918780222535
0.01928;-0.0827785166911781
0.01929;-0.0877651553601027
0.0193;-0.0927517940290272
0.01931;-0.0927517940290272
0.01932;-0.0927517940290272
0.01933;-0.0927517940290272
0.01934;-0.0977384326979518
0.01935;-0.102725071366876
0.01936;-0.107711710035801
0.01937;-0.107711710035801
0.01938;-0.112698348704726
0.01939;-0.112698348704726
0.0194;-0.107711710035801
0.01941;-0.112698348704726
0.01942;-0.11768498737365
0.01943;-0.11768498737365
0.01944;-0.11768498737365
0.01945;-0.11768498737365
0.01946;-0.122671626042575
0.01947;-0.11768498737365
0.01948;-0.107711710035801
0.01949;-0.122671626042575
0.0195;-0.11768498737365
0.01951;-0.122671626042575
0.01952;-0.11768498737365
0.01953;-0.11768498737365
0.01954;-0.11768498737365
0.01955;-0.11768498737365
0.01956;-0.11768498737365
0.01957;-0.11768498737365
0.01958;-0.112698348704726
0.01959;-0.112698348704726
0.0196;-0.112698348704726
0.01961;-0.107711710035801
0.01962;-0.107711710035801
0.01963;-0.107711710035801
0.01964;-0.102725071366876
0.01965;-0.102725071366876
0.01966;-0.0977384326979518
0.01967;-0.0927517940290272
0.01968;-0.0927517940290272
0.01969;-0.0877651553601027
0.0197;-0.0927517940290272
0.01971;-0.0877651553601027
0.01972;-0.0827785166911781
0.01973;-0.0777918780222535
0.01974;-0.0728052393533289
0.01975;-0.0678186006844044
0.01976;-0.0678186006844044
0.01977;-0.0628319620154798
0.01978;-0.0578453233465552
0.01979;-0.0578453233465552
0.0198;-0.0528586846776307
0.01981;-0.0528586846776307
0.01982;-0.0478720460087061
0.01983;-0.0428854073397815
0.01984;-0.0428854073397815
0.01985;-0.0329121300019324
0.01986;-0.0329121300019324
0.01987;-0.0279254913330078
0.01988;-0.0229388526640832
0.01989;-0.0179522139951587
0.0199;-0.0129655753262341
0.01991;-0.00797893665730953
0.01992;-0.00299229798838496
0.01993;0.00199434068053961
0.01994;0.00698097934946418
0.01995;0.0119676180183887
0.01996;0.0119676180183887
0.01997;0.0169542566873133
0.01998;0.0219408953562379
0.01999;0.031914172694087
